LandisData 	"Climate Data"
ClimateTable
<<EcoIndex TimeStep Month AvgMinT	AvgMaxT		StdDevT		AvgPpt		StdDevPpt	PAR
eco4	5	5	-0.274024034	16.98576808	1.245308898	2.631072798	1.049028267	0
eco4	5	6	3.734310554	22.22044145	1.793949593	2.176082737	2.343962088	0
eco4	5	7	7.171232911	26.23642207	1.641206865	0.902689884	0.286838673	0
eco4	5	8	5.431479764	24.95229177	1.718830991	0.863874875	0.609021287	0
eco4	5	9	3.41834206	22.15976369	1.622706405	4.876386778	7.630919226	0
eco4	5	10	-1.856832606	14.19267224	0.733644474	7.481696162	4.935763273	0
eco4	5	11	-6.166753587	6.909423841	1.641097845	10.41261857	8.206320309	0
eco4	5	12	-7.964366074	4.265181439	1.169812003	21.46080751	16.41421663	0
eco5	5	1	-7.231797655	4.197337315	1.819230168	17.32086363	6.307883676	0
eco5	5	2	-7.247552313	5.221383044	1.297268776	19.56871484	7.163395055	0
eco5	5	3	-5.567738571	7.735880778	2.12587636	9.379173929	8.099513689	0
eco5	5	4	-3.567743748	11.40314796	1.135176825	5.645452871	0.992355936	0
eco5	5	5	-0.056924662	17.13002446	1.260730233	2.579384978	1.035379785	0
eco5	5	6	3.928745814	22.33363525	1.80884951	2.197354059	2.375909895	0
eco5	5	7	7.396132973	26.30992852	1.633956986	0.948086136	0.331136635	0
eco5	5	8	5.71476787	25.0455026	1.71350789	0.867780011	0.625139973	0
eco5	5	9	3.689281372	22.21523362	1.612752254	4.923350508	7.78856338	0
eco5	5	10	-1.61229948	14.30848964	0.72338651	7.277257796	4.829343502	0
eco5	5	11	-5.953221862	6.997839059	1.630145125	10.06562125	7.905420688	0
eco5	5	12	-7.71365245	4.359291276	1.158034578	20.757515	15.88389158	0
eco1	6	1	-6.763357581	4.436655508	1.828935161	16.22925878	5.8506606	0
eco1	6	2	-6.762446426	5.381165785	1.288438337	18.32331085	7.1901656	0
eco1	6	3	-5.090550024	7.975207998	2.137878045	8.782277544	7.618474868	0
eco1	6	4	-3.174466803	11.69110883	1.17475035	5.208412049	0.886847268	0
eco1	6	5	0.246333612	17.38278615	1.210602842	2.337292712	0.99417027	0
eco1	6	6	4.193201474	22.69875496	1.791192306	2.043877302	2.417909463	0
eco1	6	7	7.719578944	26.73788256	1.64205026	0.814699716	0.341968529	0
eco1	6	8	6.102231628	25.40478823	1.706864594	0.752860526	0.550294419	0
eco1	6	9	4.049858015	22.60699836	1.635637351	4.633881526	7.519726417	0
eco1	6	10	-1.23983507	14.6410665	0.699633937	6.923179994	4.49685417	0
eco1	6	11	-5.52932242	7.339321058	1.615271865	9.256592206	7.250733488	0
eco1	6	12	-7.204692136	4.552945916	1.133659906	19.831898	15.52253598	0
eco2	6	1	-7.480313359	3.950336456	1.833772298	17.64685029	6.42271298	0
eco2	6	2	-7.471719889	5.046371819	1.313304594	19.90068534	7.26562621	0
eco2	6	3	-5.759003851	7.610524535	2.117933728	9.726806203	8.379383649	0
eco2	6	4	-3.76062947	11.27096559	1.148074332	6.040722717	1.033420988	0
eco2	6	5	-0.206896736	17.01005668	1.266910519	2.752046405	1.103015332	0
eco2	6	6	3.822746016	22.24448198	1.816301365	2.210482243	2.406620967	0
eco2	6	7	7.295172033	26.1539376	1.654100229	1.052200043	0.329507819	0
eco2	6	8	5.61863761	24.8370525	1.733835152	0.863090772	0.614937274	0
eco2	6	9	3.602465809	22.04791514	1.632729879	5.276354196	8.242211984	0
eco2	6	10	-1.808019105	14.09097602	0.731581161	7.375649434	4.765705012	0
eco2	6	11	-6.214698616	6.746050763	1.661500606	10.24607562	8.013468775	0
eco2	6	12	-7.946527192	4.09686554	1.173849096	20.59671042	15.78056656	0
eco3	6	1	-7.982759531	3.655697313	1.850085569	18.5747847	6.705620867	0
eco3	6	2	-7.95560966	4.804810447	1.32035587	20.89181597	7.422765379	0
eco3	6	3	-6.219922302	7.314491682	2.131322115	10.21221079	8.95700822	0
eco3	6	4	-4.159781318	10.96722296	1.12815177	6.417113851	1.133108302	0
eco3	6	5	-0.609349458	16.69853815	1.294091317	2.878145119	1.182352966	0
eco3	6	6	3.448722774	21.87720746	1.854807582	2.27705653	2.317005166	0
eco3	6	7	6.888190691	25.77636369	1.631270183	1.16240453	0.338697277	0
eco3	6	8	5.159173861	24.5268369	1.720352558	0.998560712	0.696109424	0
eco3	6	9	3.100828702	21.69139705	1.607682403	5.461913675	8.368721828	0
eco3	6	10	-2.23581977	13.79688686	0.75787746	7.737418055	5.149938027	0
eco3	6	11	-6.687554486	6.45514631	1.661739716	10.77584261	8.489476843	0
eco3	6	12	-8.474084608	3.874519598	1.1883739	21.57230034	16.55395312	0
eco4	6	1	-7.510404899	4.092261608	1.855976382	17.5288277	6.383789746	0
eco4	6	2	-7.524920052	5.12351228	1.326620922	20.00464261	7.19683874	0
eco4	6	3	-5.818768963	7.606953048	2.144073532	9.546772136	8.224046772	0
eco4	6	4	-3.789401659	11.26681449	1.140588461	5.781961467	0.972411387	0
eco4	6	5	-0.274024034	16.98576808	1.245308898	2.631072798	1.049028267	0
eco4	6	6	3.734310554	22.22044145	1.793949593	2.176082737	2.343962088	0
eco4	6	7	7.171232911	26.23642207	1.641206865	0.902689884	0.286838673	0
eco4	6	8	5.431479764	24.95229177	1.718830991	0.863874875	0.609021287	0
eco4	6	9	3.41834206	22.15976369	1.622706405	4.876386778	7.630919226	0
eco4	6	10	-1.856832606	14.19267224	0.733644474	7.481696162	4.935763273	0
eco4	6	11	-6.166753587	6.909423841	1.641097845	10.41261857	8.206320309	0
eco4	6	12	-7.964366074	4.265181439	1.169812003	21.46080751	16.41421663	0
eco5	6	1	-7.231797655	4.197337315	1.819230168	17.32086363	6.307883676	0
eco5	6	2	-7.247552313	5.221383044	1.297268776	19.56871484	7.163395055	0
eco5	6	3	-5.567738571	7.735880778	2.12587636	9.379173929	8.099513689	0
eco5	6	4	-3.567743748	11.40314796	1.135176825	5.645452871	0.992355936	0
eco5	6	5	-0.056924662	17.13002446	1.260730233	2.579384978	1.035379785	0
eco5	6	6	3.928745814	22.33363525	1.80884951	2.197354059	2.375909895	0
eco5	6	7	7.396132973	26.30992852	1.633956986	0.948086136	0.331136635	0
eco5	6	8	5.71476787	25.0455026	1.71350789	0.867780011	0.625139973	0
eco5	6	9	3.689281372	22.21523362	1.612752254	4.923350508	7.78856338	0
eco5	6	10	-1.61229948	14.30848964	0.72338651	7.277257796	4.829343502	0
eco5	6	11	-5.953221862	6.997839059	1.630145125	10.06562125	7.905420688	0
eco5	6	12	-7.71365245	4.359291276	1.158034578	20.757515	15.88389158	0
eco1	7	1	-6.763357581	4.436655508	1.828935161	16.22925878	5.8506606	0
eco1	7	2	-6.762446426	5.381165785	1.288438337	18.32331085	7.1901656	0
eco1	7	3	-5.090550024	7.975207998	2.137878045	8.782277544	7.618474868	0
eco1	7	4	-3.174466803	11.69110883	1.17475035	5.208412049	0.886847268	0
eco1	7	5	0.246333612	17.38278615	1.210602842	2.337292712	0.99417027	0
eco1	7	6	4.193201474	22.69875496	1.791192306	2.043877302	2.417909463	0
eco1	7	7	7.719578944	26.73788256	1.64205026	0.814699716	0.341968529	0
eco1	7	8	6.102231628	25.40478823	1.706864594	0.752860526	0.550294419	0
eco1	7	9	4.049858015	22.60699836	1.635637351	4.633881526	7.519726417	0
eco1	7	10	-1.23983507	14.6410665	0.699633937	6.923179994	4.49685417	0
eco1	7	11	-5.52932242	7.339321058	1.615271865	9.256592206	7.250733488	0
eco1	7	12	-7.204692136	4.552945916	1.133659906	19.831898	15.52253598	0
eco2	7	1	-7.480313359	3.950336456	1.833772298	17.64685029	6.42271298	0
eco2	7	2	-7.471719889	5.046371819	1.313304594	19.90068534	7.26562621	0
eco2	7	3	-5.759003851	7.610524535	2.117933728	9.726806203	8.379383649	0
eco2	7	4	-3.76062947	11.27096559	1.148074332	6.040722717	1.033420988	0
eco2	7	5	-0.206896736	17.01005668	1.266910519	2.752046405	1.103015332	0
eco2	7	6	3.822746016	22.24448198	1.816301365	2.210482243	2.406620967	0
eco2	7	7	7.295172033	26.1539376	1.654100229	1.052200043	0.329507819	0
eco2	7	8	5.61863761	24.8370525	1.733835152	0.863090772	0.614937274	0
eco2	7	9	3.602465809	22.04791514	1.632729879	5.276354196	8.242211984	0
eco2	7	10	-1.808019105	14.09097602	0.731581161	7.375649434	4.765705012	0
eco2	7	11	-6.214698616	6.746050763	1.661500606	10.24607562	8.013468775	0
eco2	7	12	-7.946527192	4.09686554	1.173849096	20.59671042	15.78056656	0
eco3	7	1	-7.982759531	3.655697313	1.850085569	18.5747847	6.705620867	0
eco3	7	2	-7.95560966	4.804810447	1.32035587	20.89181597	7.422765379	0
eco3	7	3	-6.219922302	7.314491682	2.131322115	10.21221079	8.95700822	0
eco3	7	4	-4.159781318	10.96722296	1.12815177	6.417113851	1.133108302	0
eco3	7	5	-0.609349458	16.69853815	1.294091317	2.878145119	1.182352966	0
eco3	7	6	3.448722774	21.87720746	1.854807582	2.27705653	2.317005166	0
eco3	7	7	6.888190691	25.77636369	1.631270183	1.16240453	0.338697277	0
eco3	7	8	5.159173861	24.5268369	1.720352558	0.998560712	0.696109424	0
eco3	7	9	3.100828702	21.69139705	1.607682403	5.461913675	8.368721828	0
eco3	7	10	-2.23581977	13.79688686	0.75787746	7.737418055	5.149938027	0
eco3	7	11	-6.687554486	6.45514631	1.661739716	10.77584261	8.489476843	0
eco3	7	12	-8.474084608	3.874519598	1.1883739	21.57230034	16.55395312	0
eco4	7	1	-7.510404899	4.092261608	1.855976382	17.5288277	6.383789746	0
eco4	7	2	-7.524920052	5.12351228	1.326620922	20.00464261	7.19683874	0
eco4	7	3	-5.818768963	7.606953048	2.144073532	9.546772136	8.224046772	0
eco4	7	4	-3.789401659	11.26681449	1.140588461	5.781961467	0.972411387	0
eco4	7	5	-0.274024034	16.98576808	1.245308898	2.631072798	1.049028267	0
eco4	7	6	3.734310554	22.22044145	1.793949593	2.176082737	2.343962088	0
eco4	7	7	7.171232911	26.23642207	1.641206865	0.902689884	0.286838673	0
eco4	7	8	5.431479764	24.95229177	1.718830991	0.863874875	0.609021287	0
eco4	7	9	3.41834206	22.15976369	1.622706405	4.876386778	7.630919226	0
eco4	7	10	-1.856832606	14.19267224	0.733644474	7.481696162	4.935763273	0
eco4	7	11	-6.166753587	6.909423841	1.641097845	10.41261857	8.206320309	0
eco4	7	12	-7.964366074	4.265181439	1.169812003	21.46080751	16.41421663	0
eco5	7	1	-7.231797655	4.197337315	1.819230168	17.32086363	6.307883676	0
eco5	7	2	-7.247552313	5.221383044	1.297268776	19.56871484	7.163395055	0
eco5	7	3	-5.567738571	7.735880778	2.12587636	9.379173929	8.099513689	0
eco5	7	4	-3.567743748	11.40314796	1.135176825	5.645452871	0.992355936	0
eco5	7	5	-0.056924662	17.13002446	1.260730233	2.579384978	1.035379785	0
eco5	7	6	3.928745814	22.33363525	1.80884951	2.197354059	2.375909895	0
eco5	7	7	7.396132973	26.30992852	1.633956986	0.948086136	0.331136635	0
eco5	7	8	5.71476787	25.0455026	1.71350789	0.867780011	0.625139973	0
eco5	7	9	3.689281372	22.21523362	1.612752254	4.923350508	7.78856338	0
eco5	7	10	-1.61229948	14.30848964	0.72338651	7.277257796	4.829343502	0
eco5	7	11	-5.953221862	6.997839059	1.630145125	10.06562125	7.905420688	0
eco5	7	12	-7.71365245	4.359291276	1.158034578	20.757515	15.88389158	0   
eco1	8	1	-6.763357581	4.436655508	1.828935161	16.22925878	5.8506606	0
eco1	8	2	-6.762446426	5.381165785	1.288438337	18.32331085	7.1901656	0
eco1	8	3	-5.090550024	7.975207998	2.137878045	8.782277544	7.618474868	0
eco1	8	4	-3.174466803	11.69110883	1.17475035	5.208412049	0.886847268	0
eco1	8	5	0.246333612	17.38278615	1.210602842	2.337292712	0.99417027	0
eco1	8	6	4.193201474	22.69875496	1.791192306	2.043877302	2.417909463	0
eco1	8	7	7.719578944	26.73788256	1.64205026	0.814699716	0.341968529	0
eco1	8	8	6.102231628	25.40478823	1.706864594	0.752860526	0.550294419	0
eco1	8	9	4.049858015	22.60699836	1.635637351	4.633881526	7.519726417	0
eco1	8	10	-1.23983507	14.6410665	0.699633937	6.923179994	4.49685417	0
eco1	8	11	-5.52932242	7.339321058	1.615271865	9.256592206	7.250733488	0
eco1	8	12	-7.204692136	4.552945916	1.133659906	19.831898	15.52253598	0
eco2	8	1	-7.480313359	3.950336456	1.833772298	17.64685029	6.42271298	0
eco2	8	2	-7.471719889	5.046371819	1.313304594	19.90068534	7.26562621	0
eco2	8	3	-5.759003851	7.610524535	2.117933728	9.726806203	8.379383649	0
eco2	8	4	-3.76062947	11.27096559	1.148074332	6.040722717	1.033420988	0
eco2	8	5	-0.206896736	17.01005668	1.266910519	2.752046405	1.103015332	0
eco2	8	6	3.822746016	22.24448198	1.816301365	2.210482243	2.406620967	0
eco2	8	7	7.295172033	26.1539376	1.654100229	1.052200043	0.329507819	0
eco2	8	8	5.61863761	24.8370525	1.733835152	0.863090772	0.614937274	0
eco2	8	9	3.602465809	22.04791514	1.632729879	5.276354196	8.242211984	0
eco2	8	10	-1.808019105	14.09097602	0.731581161	7.375649434	4.765705012	0
eco2	8	11	-6.214698616	6.746050763	1.661500606	10.24607562	8.013468775	0
eco2	8	12	-7.946527192	4.09686554	1.173849096	20.59671042	15.78056656	0
eco3	8	1	-7.982759531	3.655697313	1.850085569	18.5747847	6.705620867	0
eco3	8	2	-7.95560966	4.804810447	1.32035587	20.89181597	7.422765379	0
eco3	8	3	-6.219922302	7.314491682	2.131322115	10.21221079	8.95700822	0
eco3	8	4	-4.159781318	10.96722296	1.12815177	6.417113851	1.133108302	0
eco3	8	5	-0.609349458	16.69853815	1.294091317	2.878145119	1.182352966	0
eco3	8	6	3.448722774	21.87720746	1.854807582	2.27705653	2.317005166	0
eco3	8	7	6.888190691	25.77636369	1.631270183	1.16240453	0.338697277	0
eco3	8	8	5.159173861	24.5268369	1.720352558	0.998560712	0.696109424	0
eco3	8	9	3.100828702	21.69139705	1.607682403	5.461913675	8.368721828	0
eco3	8	10	-2.23581977	13.79688686	0.75787746	7.737418055	5.149938027	0
eco3	8	11	-6.687554486	6.45514631	1.661739716	10.77584261	8.489476843	0
eco3	8	12	-8.474084608	3.874519598	1.1883739	21.57230034	16.55395312	0
eco4	8	1	-7.510404899	4.092261608	1.855976382	17.5288277	6.383789746	0
eco4	8	2	-7.524920052	5.12351228	1.326620922	20.00464261	7.19683874	0
eco4	8	3	-5.818768963	7.606953048	2.144073532	9.546772136	8.224046772	0
eco4	8	4	-3.789401659	11.26681449	1.140588461	5.781961467	0.972411387	0
eco4	8	5	-0.274024034	16.98576808	1.245308898	2.631072798	1.049028267	0
eco4	8	6	3.734310554	22.22044145	1.793949593	2.176082737	2.343962088	0
eco4	8	7	7.171232911	26.23642207	1.641206865	0.902689884	0.286838673	0
eco4	8	8	5.431479764	24.95229177	1.718830991	0.863874875	0.609021287	0
eco4	8	9	3.41834206	22.15976369	1.622706405	4.876386778	7.630919226	0
eco4	8	10	-1.856832606	14.19267224	0.733644474	7.481696162	4.935763273	0
eco4	8	11	-6.166753587	6.909423841	1.641097845	10.41261857	8.206320309	0
eco4	8	12	-7.964366074	4.265181439	1.169812003	21.46080751	16.41421663	0
eco5	8	1	-7.231797655	4.197337315	1.819230168	17.32086363	6.307883676	0
eco5	8	2	-7.247552313	5.221383044	1.297268776	19.56871484	7.163395055	0
eco5	8	3	-5.567738571	7.735880778	2.12587636	9.379173929	8.099513689	0
eco5	8	4	-3.567743748	11.40314796	1.135176825	5.645452871	0.992355936	0
eco5	8	5	-0.056924662	17.13002446	1.260730233	2.579384978	1.035379785	0
eco5	8	6	3.928745814	22.33363525	1.80884951	2.197354059	2.375909895	0
eco5	8	7	7.396132973	26.30992852	1.633956986	0.948086136	0.331136635	0
eco5	8	8	5.71476787	25.0455026	1.71350789	0.867780011	0.625139973	0
eco5	8	9	3.689281372	22.21523362	1.612752254	4.923350508	7.78856338	0
eco5	8	10	-1.61229948	14.30848964	0.72338651	7.277257796	4.829343502	0
eco5	8	11	-5.953221862	6.997839059	1.630145125	10.06562125	7.905420688	0
eco5	8	12	-7.71365245	4.359291276	1.158034578	20.757515	15.88389158	0
eco1	9	1	-6.763357581	4.436655508	1.828935161	16.22925878	5.8506606	0
eco1	9	2	-6.762446426	5.381165785	1.288438337	18.32331085	7.1901656	0
eco1	9	3	-5.090550024	7.975207998	2.137878045	8.782277544	7.618474868	0
eco1	9	4	-3.174466803	11.69110883	1.17475035	5.208412049	0.886847268	0
eco1	9	5	0.246333612	17.38278615	1.210602842	2.337292712	0.99417027	0
eco1	9	6	4.193201474	22.69875496	1.791192306	2.043877302	2.417909463	0
eco1	9	7	7.719578944	26.73788256	1.64205026	0.814699716	0.341968529	0
eco1	9	8	6.102231628	25.40478823	1.706864594	0.752860526	0.550294419	0
eco1	9	9	4.049858015	22.60699836	1.635637351	4.633881526	7.519726417	0
eco1	9	10	-1.23983507	14.6410665	0.699633937	6.923179994	4.49685417	0
eco1	9	11	-5.52932242	7.339321058	1.615271865	9.256592206	7.250733488	0
eco1	9	12	-7.204692136	4.552945916	1.133659906	19.831898	15.52253598	0
eco2	9	1	-7.480313359	3.950336456	1.833772298	17.64685029	6.42271298	0
eco2	9	2	-7.471719889	5.046371819	1.313304594	19.90068534	7.26562621	0
eco2	9	3	-5.759003851	7.610524535	2.117933728	9.726806203	8.379383649	0
eco2	9	4	-3.76062947	11.27096559	1.148074332	6.040722717	1.033420988	0
eco2	9	5	-0.206896736	17.01005668	1.266910519	2.752046405	1.103015332	0
eco2	9	6	3.822746016	22.24448198	1.816301365	2.210482243	2.406620967	0
eco2	9	7	7.295172033	26.1539376	1.654100229	1.052200043	0.329507819	0
eco2	9	8	5.61863761	24.8370525	1.733835152	0.863090772	0.614937274	0
eco2	9	9	3.602465809	22.04791514	1.632729879	5.276354196	8.242211984	0
eco2	9	10	-1.808019105	14.09097602	0.731581161	7.375649434	4.765705012	0
eco2	9	11	-6.214698616	6.746050763	1.661500606	10.24607562	8.013468775	0
eco2	9	12	-7.946527192	4.09686554	1.173849096	20.59671042	15.78056656	0
eco3	9	1	-7.982759531	3.655697313	1.850085569	18.5747847	6.705620867	0
eco3	9	2	-7.95560966	4.804810447	1.32035587	20.89181597	7.422765379	0
eco3	9	3	-6.219922302	7.314491682	2.131322115	10.21221079	8.95700822	0
eco3	9	4	-4.159781318	10.96722296	1.12815177	6.417113851	1.133108302	0
eco3	9	5	-0.609349458	16.69853815	1.294091317	2.878145119	1.182352966	0
eco3	9	6	3.448722774	21.87720746	1.854807582	2.27705653	2.317005166	0
eco3	9	7	6.888190691	25.77636369	1.631270183	1.16240453	0.338697277	0
eco3	9	8	5.159173861	24.5268369	1.720352558	0.998560712	0.696109424	0
eco3	9	9	3.100828702	21.69139705	1.607682403	5.461913675	8.368721828	0
eco3	9	10	-2.23581977	13.79688686	0.75787746	7.737418055	5.149938027	0
eco3	9	11	-6.687554486	6.45514631	1.661739716	10.77584261	8.489476843	0
eco3	9	12	-8.474084608	3.874519598	1.1883739	21.57230034	16.55395312	0
eco4	9	1	-7.510404899	4.092261608	1.855976382	17.5288277	6.383789746	0
eco4	9	2	-7.524920052	5.12351228	1.326620922	20.00464261	7.19683874	0
eco4	9	3	-5.818768963	7.606953048	2.144073532	9.546772136	8.224046772	0
eco4	9	4	-3.789401659	11.26681449	1.140588461	5.781961467	0.972411387	0
eco4	9	5	-0.274024034	16.98576808	1.245308898	2.631072798	1.049028267	0
eco4	9	6	3.734310554	22.22044145	1.793949593	2.176082737	2.343962088	0
eco4	9	7	7.171232911	26.23642207	1.641206865	0.902689884	0.286838673	0
eco4	9	8	5.431479764	24.95229177	1.718830991	0.863874875	0.609021287	0
eco4	9	9	3.41834206	22.15976369	1.622706405	4.876386778	7.630919226	0
eco4	9	10	-1.856832606	14.19267224	0.733644474	7.481696162	4.935763273	0
eco4	9	11	-6.166753587	6.909423841	1.641097845	10.41261857	8.206320309	0
eco4	9	12	-7.964366074	4.265181439	1.169812003	21.46080751	16.41421663	0
eco5	9	1	-7.231797655	4.197337315	1.819230168	17.32086363	6.307883676	0
eco5	9	2	-7.247552313	5.221383044	1.297268776	19.56871484	7.163395055	0
eco5	9	3	-5.567738571	7.735880778	2.12587636	9.379173929	8.099513689	0
eco5	9	4	-3.567743748	11.40314796	1.135176825	5.645452871	0.992355936	0
eco5	9	5	-0.056924662	17.13002446	1.260730233	2.579384978	1.035379785	0
eco5	9	6	3.928745814	22.33363525	1.80884951	2.197354059	2.375909895	0
eco5	9	7	7.396132973	26.30992852	1.633956986	0.948086136	0.331136635	0
eco5	9	8	5.71476787	25.0455026	1.71350789	0.867780011	0.625139973	0
eco5	9	9	3.689281372	22.21523362	1.612752254	4.923350508	7.78856338	0
eco5	9	10	-1.61229948	14.30848964	0.72338651	7.277257796	4.829343502	0
eco5	9	11	-5.953221862	6.997839059	1.630145125	10.06562125	7.905420688	0
eco5	9	12	-7.71365245	4.359291276	1.158034578	20.757515	15.88389158	0
eco1	10	1	-9.87210255	2.575314854	0.944702793	12.87895357	9.525820885	0
eco1	10	2	-6.27979521	6.427419997	1.388969108	9.102678061	6.818579675	0
eco1	10	3	-5.547967696	6.569788146	0.830063771	16.66973985	6.960355629	0
eco1	10	4	-4.277301546	10.67844759	0.667602446	4.935078628	1.741117162	0
eco1	10	5	-0.042367615	16.53515392	1.663002565	3.016827646	3.10153617	0
eco1	10	6	4.225496553	22.36553466	2.350986362	2.585511952	3.662034739	0
eco1	10	7	7.064165531	26.45769709	1.584645738	0.471394132	0.386587657	0
eco1	10	8	6.777101613	25.78088157	1.153862128	3.591568168	5.250871423	0
eco1	10	9	4.327497657	22.92168933	1.07487272	2.026751563	1.589571921	0
eco1	10	10	-1.171252695	14.53800275	1.684055096	7.171827274	5.945095737	0
eco1	10	11	-4.864484817	8.391729607	1.945429274	7.790463937	4.104763261	0
eco1	10	12	-8.753825458	3.753940124	1.096735821	9.428331071	5.398596679	0
eco2	10	1	-10.56746613	2.034215643	0.969227976	14.14082282	10.51214308	0
eco2	10	2	-6.875584296	6.139845445	1.428047021	9.84628878	7.498019283	0
eco2	10	3	-6.275481691	6.195796867	0.839883374	18.4555083	7.475912574	0
eco2	10	4	-4.843806429	10.3625126	0.63979712	5.833215153	1.924439899	0
eco2	10	5	-0.478251084	16.24417067	1.744150247	3.448329368	3.52143774	0
eco2	10	6	3.939741082	21.95626783	2.405547508	2.769506491	3.862831698	0
eco2	10	7	6.683038432	25.9155183	1.643782278	0.6880511	0.506776672	0
eco2	10	8	6.284939307	25.15891494	1.145345764	3.900103465	5.602272126	0
eco2	10	9	3.83752545	22.41837878	1.101784004	2.512725718	1.936871648	0
eco2	10	10	-1.775472588	14.00632697	1.682174527	7.598967999	5.996259029	0
eco2	10	11	-5.588819469	7.831671049	2.018486186	8.879586709	4.350128709	0
eco2	10	12	-9.483438954	3.20027479	1.12646013	10.47871926	6.281428958	0
eco3	10	1	-11.10031144	1.748790742	0.989508287	14.75556675	10.9365732	0
eco3	10	2	-7.315574363	5.895948029	1.443721416	10.32984828	7.962054062	0
eco3	10	3	-6.75073223	5.91657322	0.839340558	19.46941767	7.934535913	0
eco3	10	4	-5.216099181	10.11550068	0.604770919	6.234934109	1.771944042	0
eco3	10	5	-0.819864304	16.00967689	1.772521875	3.6048729	3.665639593	0
eco3	10	6	3.627750974	21.63881159	2.375230609	2.860183883	3.986114099	0
eco3	10	7	6.290914706	25.58387178	1.687958221	0.781099073	0.580573436	0
